Theta,Alpha,Spatial Frequency,Visibilities Squared,Expected Value,Chi-Squared Value
1.35,0.01,148.12782683678753,0.017071961095296052,0.04526451791740446,0.017559454882920527
1.35,0.01,148.80502794348033,0.014986852948893155,0.04339702325591336,0.01859892030184145
1.35,0.01,149.48829185530866,0.01416316908601613,0.041561036027859655,0.018061222354028492
1.35,0.01,150.17770030168052,0.013336702810984723,0.03975720316386988,0.017557644485695727
1.35,0.01,150.87334718988248,0.012415492450656311,0.03798614239705154,0.01721307027827691
1.35,0.01,151.57530673134858,0.0116161329967387,0.036248523162593776,0.016738741122260314
1.35,0.01,152.28366518771355,0.011159384818344836,0.03454498320282337,0.015831132659385048
1.35,0.01,152.9985214053478,0.010221305036464309,0.032876130312969765,0.015611360078668224
1.35,0.01,153.71994293208877,0.008848898924330302,0.031242643262231518,0.016051131822047517
1.35,0.01,154.4480542101297,0.007935682608411692,0.029645069015955462,0.015898005092799285
1.35,0.01,155.18291471291542,0.007476843329368652,0.02808409582878056,0.015120973029130898
1.35,0.01,155.9246415147963,0.006637396720732297,0.02656028151794865,0.014944169111119055
1.35,0.01,156.67331970923118,0.005930452127060844,0.02507424669478014,0.014615987268217005
1.35,0.01,157.42905907020557,0.004981861393074917,0.02362655546715577,0.014713300785605956
1.35,0.01,158.19194814842334,0.004180482085739772,0.022217805498650756,0.014643437036196232
1.35,0.01,158.9620888250702,0.004373846507430758,0.02084855873089856,0.013018460717086776
1.35,0.01,159.7395849262399,0.003222205669577719,0.01951936326513869,0.013606865248975813
1.35,0.01,160.52455438486095,0.0031863120603167743,0.01823073262897,0.01241500244959183
1.35,0.01,161.31709318264637,0.0029281596956232062,0.01698320417339118,0.0116317435305608
1.35,0.01,162.11732362784244,0.002745010102920894,0.01577725857091786,0.010764829603837107
1.35,0.01,137.0575082211677,0.03948903620649381,0.08285609192438806,0.02269840971204887
1.35,0.01,137.6530730061735,0.03912328136996715,0.08048312608874154,0.02125460128468375
1.35,0.01,138.25369813683432,0.036991302600712934,0.0781313987736505,0.021662321930544307
1.35,0.01,138.85945762484977,0.03561068797347518,0.07580151945814784,0.02130963794625792
1.35,0.01,139.47040817441373,0.032673353925705036,0.07349417530850985,0.022673081932982928
1.35,0.01,140.08661675122374,0.031291866031447096,0.07121002334050182,0.022376895950884122
1.35,0.01,140.7081514777557,0.030648640381101388,0.06894972617959876,0.021275982583639514
1.35,0.01,141.33509128244157,0.029949949633604332,0.06671391775478051,0.020259481042364774
1.35,0.01,141.96749722577425,0.02798018551194328,0.06450330566316106,0.020680154169867997
1.35,0.01,142.60545085504174,0.026937026829890572,0.062318534143557036,0.02008794136433421
1.35,0.01,143.24900567375363,0.02498503107007263,0.060160351623608666,0.020566754393078725
1.35,0.01,143.89825566835742,0.023683069450095667,0.05802937746217672,0.020328821808051373
1.35,0.01,144.55327672927817,0.021890260604879613,0.05592630156271656,0.0207139047588271
1.35,0.01,145.21413594167313,0.01948177701309047,0.053851848214668714,0.021936142092887037
1.35,0.01,145.88091165448012,0.019498576431581,0.05180671118107003,0.02014826934956154
1.35,0.01,146.553683624852,0.019003978355376976,0.04979158595141966,0.01903688672244189
1.35,0.01,147.23254349394952,0.01705937772712902,0.04780713900390209,0.019775808451040305
1.35,0.01,147.91756368237174,0.01610257989343407,0.045854098607742394,0.01930368042734531
1.35,0.01,148.60882837012872,0.014916432080260916,0.04393316182092472,0.019164807856868277
1.35,0.01,149.30643401827734,0.013833455843738074,0.04204499619540427,0.018929506030034675
1.35,0.01,150.0104465446229,0.012789320102764727,0.04019035428895865,0.018681514203004606
1.35,0.01,150.72098738837897,0.012435066507214555,0.03836984397666681,0.017529721590711513
1.35,0.01,151.43811458780547,0.010947836979457932,0.03658423901793491,0.01796470630853442
1.35,0.01,152.16194239207042,0.010699479193343417,0.03483416992608928,0.016721606916461483
1.35,0.01,152.89255384119784,0.009569474186394644,0.033120344739214325,0.016746308293674673
1.35,0.01,153.63005606015977,0.008414748748897957,0.03144341255930151,0.01686583337264748
1.35,0.01,154.3745354627967,0.007845404446268004,0.02980406770482287,0.016178425605461264
1.35,0.01,155.12609147174612,0.007055518376988248,0.02820297005171197,0.015857007666737862
1.35,0.01,155.88482540761999,0.006564575365804224,0.02664077051274179,0.015129202490038582
1.35,0.01,156.6508523574456,0.005824033817063629,0.02511808681492129,0.014820415417268189
1.35,0.01,157.424265986751,0.005224439413181574,0.02363557278669064,0.014341511210932687
1.35,0.01,158.2051856522982,0.004915224553816023,0.02219382358952132,0.013451940060370425
1.35,0.01,152.82502097596785,0.009439771120893708,0.033276556067003776,0.01707485340198727
1.35,0.01,153.48910134589693,0.00898478335322368,0.03175982273230673,0.016332031292830517
1.35,0.01,154.15882421904158,0.007735727719680863,0.030273574972648442,0.016778809878153632
1.35,0.01,154.8342721216327,0.007300821242422177,0.02881827397770551,0.01606622147368508
1.35,0.01,155.51550828128714,0.006100888012045471,0.027394420090196804,0.016551345378744333
1.35,0.01,156.20260736763996,0.0055978158690020005,0.026002484290342787,0.01601195057887191
1.35,0.01,156.895645340184,0.004909709513718613,0.024642930420535496,0.015801692441282846
1.35,0.01,157.59471020751818,0.0045850344086179416,0.023316194436690994,0.015047753909838936
1.35,0.01,158.29987005472037,0.004288000928304518,0.022022744747724612,0.014281650264005151
1.35,0.01,159.01121581052652,0.0037997175813943023,0.02076300034553211,0.01385892969933967
1.35,0.01,159.72880713365288,0.0029467623710696575,0.019537427547863452,0.014088352744196293
1.35,0.01,160.45274882303383,0.0026515501088741557,0.018346405627880803,0.013426525868813838
1.35,0.01,161.18312549975977,0.002212277456605362,0.017190341017016518,0.01305049084236564
1.35,0.01,161.92001196666854,0.0018716716975542412,0.016069644246151506,0.012544299139602805
1.35,0.01,162.66349558619828,0.0016284717403168435,0.014984693612835099,0.011904725402936281
1.35,0.01,163.41366529100722,0.0012489081953248843,0.013935852699294659,0.011549961406735844
1.35,0.01,164.1706232649342,0.0012382564620712873,0.012923454152579172,0.010565584359580858
1.35,0.01,164.9344502600642,0.001015680059028527,0.011947845455942251,0.01000282776557329
1.35,0.01,165.70524014073192,0.000588022509213741,0.011009339961449878,0.009864701954937076
1.35,0.01,166.48310046516764,0.00045454794651187563,0.010108218610854614,0.009219562900580403
1.35,0.01,167.26810473456155,0.0004496981412960741,0.00924478347964096,0.008367262065046586
1.35,0.01,168.06038835886378,0.000349926778841701,0.00841924903313303,0.007733939379551839
1.35,0.01,168.86001605323233,0.00015605631353342498,0.007631885064213002,0.007322963466988548
1.35,0.01,169.6671152104071,0.00013837641574960708,0.006882874824457956,0.00660890397475037
1.35,0.01,170.48177842358913,0.00023885032270449394,0.006172413273011463,0.005703955281023867
1.35,0.01,171.3041251417332,0.00012196314549128387,0.005500646909339419,0.005259424847350876
1.35,0.01,172.1342517199909,0.000256238787906039,0.004867716061089083,0.00436872701164205
1.35,0.01,172.97226901888246,0.00032798994720066794,0.004273721146689064,0.003642913087737975
1.35,0.01,173.8182900152513,0.00025623539017537807,0.0037187325149122727,0.003223917367203833
1.35,0.01,174.6724430360865,0.0004786783546984939,0.0032027814404813277,0.0023169665991496246
1.35,0.01,175.53483252248347,0.0005037341412467125,0.0027258827942428284,0.0018115029180423988
1.35,0.01,176.4055915623692,0.0007043334018214194,0.0022880019216260173,0.0010961555394314172
1.35,0.01,17.582631500544895,0.9661395994385934,0.9678452480955034,3.0058910208462557e-06
1.35,0.01,17.65903443742422,0.985854247091283,0.9675690239578622,0.0003455561068618397
1.35,0.01,17.7360865484646,0.9575739935737813,0.9672893067443755,9.757919305487164e-05
1.35,0.01,17.81379732836983,0.9662361467201895,0.9670060335601951,6.129493776078431e-07
1.35,0.01,17.892174051523913,0.9448244083186701,0.9667191488814256,0.0004958830751051684
1.35,0.01,17.971225308723493,0.9604880057812293,0.9664285916885005,3.6516470254683915e-05
1.35,0.01,18.050959839164314,0.9859429812837351,0.9661342996775276,0.00040613801529153096
1.35,0.01,18.131387768300648,0.9743787493717959,0.96583620464237,7.555636256280566e-05
1.35,0.01,18.21251692937098,0.9778511983319018,0.9655342460769122,0.00015712266392217596
1.35,0.01,18.294357783793522,0.9692498528138384,0.9652283529153975,1.6755062555209596e-05
1.35,0.01,18.376917195347627,0.9767775879961115,0.9649184667334453,0.00014575195933261406
1.35,0.01,18.460207221228067,0.9923276311547946,0.9646045088169142,0.0007967737089511813
1.35,0.01,18.54423759715377,0.9604038606075825,0.9642864082441462,1.5632467720492645e-05
1.35,0.01,18.62901692924648,0.9646649436794781,0.963964097520328,5.095473369381476e-07
1.35,0.01,18.714555268619176,0.9573912496740138,0.9636375028082206,4.048792009743203e-05
1.35,0.01,18.800862847039873,0.9731296589119935,0.9633065486579336,0.00010016904296752722
1.35,0.01,18.88795142083467,0.9545268084623847,0.9629711527936619,7.404889645791072e-05
1.35,0.01,18.975830280590575,0.9377752532066826,0.9626312414417072,0.0006418035531595527
1.35,0.01,19.064510225468585,0.9428785049653119,0.9622867340524325,0.00039144190911981266
1.35,0.01,19.154003630122514,0.9431355007336434,0.961937542899133,0.00036750493023424857
1.35,0.01,19.244318950918554,0.9539640677923776,0.9615835945072851,6.0376640877424384e-05
1.35,0.01,19.33547176687147,0.9604422109329365,0.9612247864232379,6.371292195860363e-07
1.35,0.01,19.427469523507956,0.9544170096304724,0.9608610470339262,4.3217089698137376e-05
1.35,0.01,19.520326877456796,0.9517620203103928,0.9604922751907923,7.935238236205378e-05
1.35,0.01,19.614054481634135,0.9498478980152592,0.9601183843965889,0.00010986446278223668
1.35,0.01,19.708666078730424,0.954609904674185,0.9597392746588694,2.7414150003533915e-05
1.35,0.01,19.804172754476987,0.9731477265627554,0.9593548553801959,0.0001983033643826036
1.35,0.01,19.900587263458533,0.9680428520238489,0.9589650280533825,8.593315254264653e-05
1.35,0.01,19.99792260374431,0.9523788920974117,0.9585696918965478,3.9982488990608236e-05
1.35,0.01,20.096193539449168,0.9572112689902147,0.9581687375878399,9.567689692593512e-07
1.35,0.01,20.195412086598235,0.962875823837739,0.9577620656278333,2.730377822203205e-05
1.35,0.01,20.295593557055792,0.9538060223089726,0.9573495616361309,1.3116077414458898e-05
1.35,0.01,152.40880154766396,0.009856167379765312,0.03424921431486892,0.017373266823228876
1.35,0.01,153.07107329260376,0.0089140409836876,0.03270955994742372,0.01731074106969521
1.35,0.01,153.73897217338381,0.008459517717005564,0.03120024028873551,0.0165748871899264
1.35,0.01,154.41258049147447,0.007780808057369626,0.02972172330114637,0.016197033962563903
1.35,0.01,155.09196130229205,0.0071355938589511255,0.02827451715726065,0.015804127643504782
1.35,0.01,155.7771890721086,0.006282776445340563,0.02685910067474047,0.015763190432938078
1.35,0.01,156.46833955354103,0.005627242039288042,0.025475945900261112,0.01546443246908329
1.35,0.01,157.16550051549655,0.004998318664681054,0.024125497005773655,0.015164410963405553
1.35,0.01,157.8687398576231,0.00452771661409891,0.022808231722607424,0.014651606345316674
1.35,0.01,158.57814826101202,0.004297926246746126,0.021524578030103006,0.013786915183656805
1.35,0.01,159.2937852218987,0.0036010661526816633,0.02027501272968455,0.01371246953870948
1.35,0.01,160.01575525379744,0.0031560021853294863,0.01905992451966436,0.01327050090652771
1.35,0.01,160.74414274733272,0.0024938210731325684,0.01787973040078649,0.013239920319401174
1.35,0.01,161.47902230161674,0.002445112954632906,0.016734852265271206,0.012201879426791122
1.35,0.01,162.2204810411556,0.001981940151653585,0.015625679831788808,0.011913186143785592
1.35,0.01,162.9686076563993,0.0014224116212161804,0.014552588537394618,0.011846795874640355
1.35,0.01,163.7235040528886,0.001171867675415498,0.013515922951931965,0.01127379175004201
1.35,0.01,164.48525076277994,0.0012067102362941218,0.012516043670040087,0.01021896583996456
1.35,0.01,165.2539413947682,0.0008103061612269378,0.011553277234427988,0.009989496931287707
1.35,0.01,166.02968321414843,0.0005825034005183455,0.010627917861100535,0.009494837371129659
1.35,0.01,166.81254952193015,0.00044435003711783776,0.009740282472788775,0.008871853572006047
1.35,0.01,167.60267535927414,0.0005951380113562142,0.008890598989869353,0.007740161593661686
1.35,0.01,168.40012526508636,0.00018950338683020566,0.008079153348579666,0.007704591537413553
1.35,0.01,169.20502628515214,0.00010578549447869468,0.007306143560307647,0.007096104237235239
1.35,0.01,170.01747076049477,0.00018492296591485124,0.006571780919869037,0.006207138524757875
1.35,0.01,170.8375778147493,0.00017837505588975548,0.005876227995837821,0.0055248925242979705
1.35,0.01,171.66544354064388,0.0001811178865526948,0.005219642383550248,0.004863691272576635
1.35,0.01,172.50117849676963,0.0003256655145587038,0.004602141865924258,0.003973856199262552
1.35,0.01,173.34489535227732,0.00046551707564539146,0.004023814617192545,0.003146636363435291
1.35,0.01,174.19672208465695,0.00047873804575457546,0.0034847098398585654,0.002593003963657273
1.35,0.01,175.05676285055833,0.00042310438941195943,0.0029848614977925846,0.002198627804737991
1.35,0.01,175.92515037544308,0.000937136906774221,0.0025242537656424355,0.0009978948860011403
1.35,0.01,128.64812250328686,0.06664850930438901,0.12079374236510822,0.02427034882600372
1.35,0.01,129.20714544493,0.0656571598078876,0.11801249532162836,0.023227041757619728
1.35,0.01,129.77091824651276,0.06357667301863154,0.1152452219865094,0.023164855830279017
1.35,0.01,130.33951037862704,0.06191811408381341,0.11249251681598375,0.022737247633100626
1.35,0.01,130.91297506628882,0.05856515591112439,0.10975506912725908,0.023875045006231867
1.35,0.01,131.4913751664067,0.05613675207295377,0.10703353639283346,0.024202532602461965
1.35,0.01,132.07477462169155,0.05533846065188463,0.10432858651396715,0.023004552368409387
1.35,0.01,132.6632475177934,0.05567496362454646,0.10164085678454007,0.02078753958631842
1.35,0.01,133.2568511687396,0.05148166047456251,0.09897107715982234,0.02278690665823893
1.35,0.01,133.85566211835192,0.05026077674146367,0.09631990585170136,0.02202497350505947
1.35,0.01,134.45973058734543,0.04846403490474277,0.09368813250464023,0.021830075475394433
1.35,0.01,135.06914479547675,0.04580997515134039,0.09107639500360899,0.02249813210284247
1.35,0.01,135.68397597679066,0.04421325706034209,0.08848542225705812,0.02215081943680244
1.35,0.01,136.3042871003259,0.043493947153507614,0.08591599179544106,0.020946390002538354
1.35,0.01,136.9301517077941,0.039537675586756964,0.08336885021132934,0.02304424091372057
1.35,0.01,137.56164466271863,0.03864023198437052,0.08084475300211258,0.022032618422255377
1.35,0.01,138.19885198346822,0.03651545780183355,0.07834442617739723,0.022332955651523975
1.35,0.01,138.84184164715856,0.034874329165103815,0.07586868101579335,0.022150601027429224
1.35,0.01,139.4906926687987,0.03397421476452654,0.07341829794212831,0.021191388813561824
1.35,0.01,140.14549559092092,0.03175352365452782,0.07099402802421238,0.0216893903056477
1.35,0.01,140.80631228683663,0.028840233619903916,0.06859674077635262,0.023041617479086285
1.35,0.01,141.4732567446595,0.028428140700725683,0.06622712857401039,0.021573689136288723
1.35,0.01,142.14638344161784,0.028233281742106632,0.0638861093008052,0.019896721319266113
1.35,0.01,142.8257996169367,0.02513697414574092,0.06157442521994285,0.021562326177506003
1.35,0.01,143.51158321558478,0.02460194918088477,0.05929293173448125,0.02029692638446602
1.35,0.01,144.20383478970763,0.02370140589233245,0.05704241846405875,0.019487657593066848
1.35,0.01,144.90263545108448,0.022644773119384124,0.05482374858923996,0.01888755309396728
1.35,0.01,145.60807852211553,0.020592571018463568,0.05263775338043422,0.019508691892493605
1.35,0.01,146.32025910672232,0.019640629519219577,0.050485266707843396,0.018844936460443166
1.35,0.01,147.03928523058093,0.01807812486835155,0.04836709200486984,0.01896788688690886
1.35,0.01,147.76524481221898,0.01782907027866486,0.046284099332784746,0.017493884295967585
1.35,0.01,148.49824988507078,0.015853617190507967,0.044237094412668966,0.018211453304451477
